,home_team,away_team,first_quarter_home,second_quarter_home,third_quarter_home,fourth_quarter_home,first_quarter_away,second_quarter_away,third_quarter_away,fourth_quarter_away,event_time
291,Portland Trail Blazers,Philadelphia 76ers,33,34,24,33,19,39,34,29,09.08.2020
292,Philadelphia 76ers,Orlando Magic,25,23,29,31,23,27,29,22,07.08.2020
293,Washington Wizards,Philadelphia 76ers,20,27,27,24,26,28,23,30,05.08.2020
294,Philadelphia 76ers,San Antonio Spurs,35,29,35,33,32,30,25,43,04.08.2020
295,Indiana Pacers,Philadelphia 76ers,35,26,20,46,29,26,32,34,02.08.2020
296,Philadelphia 76ers,Dallas Mavericks,13,26,41,23,24,24,26,29,"29.07.2020
AOT"
297,Oklahoma City Thunder,Philadelphia 76ers,26,18,26,32,31,24,26,16,26.07.2020
298,Philadelphia 76ers,Memphis Grizzlies,25,29,18,18,12,16,34,21,24.07.2020
299,Philadelphia 76ers,Detroit Pistons,34,36,29,25,29,26,29,22,12.03.2020
300,Golden State Warriors,Philadelphia 76ers,21,34,27,36,26,31,33,24,08.03.2020
301,Sacramento Kings,Philadelphia 76ers,30,23,27,28,32,31,33,29,06.03.2020
302,Los Angeles Lakers,Philadelphia 76ers,28,37,31,24,35,19,26,27,04.03.2020
303,Los Angeles Clippers,Philadelphia 76ers,34,36,38,28,39,33,24,34,01.03.2020
304,Philadelphia 76ers,New York Knicks,26,35,26,28,21,25,33,27,28.02.2020
305,Cleveland Cavaliers,Philadelphia 76ers,28,27,22,31,17,27,24,26,27.02.2020
306,Philadelphia 76ers,Atlanta Hawks,41,28,22,38,24,28,40,20,25.02.2020
307,Milwaukee Bucks,Philadelphia 76ers,31,25,37,26,21,29,23,25,23.02.2020
308,Philadelphia 76ers,Brooklyn Nets,26,16,35,26,20,32,26,25,"21.02.2020
AOT"
309,Philadelphia 76ers,Los Angeles Clippers,30,24,27,29,22,32,23,26,12.02.2020
310,Philadelphia 76ers,Chicago Bulls,38,22,23,35,25,30,28,28,10.02.2020
311,Philadelphia 76ers,Memphis Grizzlies,26,32,39,22,25,19,22,41,08.02.2020
312,Milwaukee Bucks,Philadelphia 76ers,22,32,32,26,26,25,23,27,07.02.2020
313,Miami Heat,Philadelphia 76ers,30,26,41,40,26,26,25,29,04.02.2020
314,Boston Celtics,Philadelphia 76ers,32,27,27,30,19,32,16,28,02.02.2020
315,Atlanta Hawks,Philadelphia 76ers,39,35,25,28,31,36,25,25,31.01.2020
316,Philadelphia 76ers,Golden State Warriors,26,33,27,29,27,27,28,22,29.01.2020
317,Philadelphia 76ers,Los Angeles Lakers,35,24,26,23,25,25,23,18,26.01.2020
318,Toronto Raptors,Philadelphia 76ers,26,24,26,31,35,15,22,23,23.01.2020
319,Brooklyn Nets,Philadelphia 76ers,32,36,23,20,29,35,26,27,20.01.2020
320,New York Knicks,Philadelphia 76ers,25,21,23,18,28,24,18,20,19.01.2020
321,Philadelphia 76ers,Chicago Bulls,21,25,35,19,24,23,24,18,18.01.2020
322,Philadelphia 76ers,Brooklyn Nets,25,29,32,31,28,29,33,16,16.01.2020
323,Indiana Pacers,Philadelphia 76ers,22,18,29,32,23,26,20,26,14.01.2020
324,Dallas Mavericks,Philadelphia 76ers,20,21,32,36,22,28,16,25,12.01.2020
325,Philadelphia 76ers,Boston Celtics,26,22,29,32,35,20,25,18,10.01.2020
326,Philadelphia 76ers,Oklahoma City Thunder,31,31,28,30,31,21,34,27,07.01.2020
327,Houston Rockets,Philadelphia 76ers,20,40,36,22,27,26,31,24,04.01.2020
328,Indiana Pacers,Philadelphia 76ers,29,38,29,19,27,16,23,31,31.12.2019
329,Miami Heat,Philadelphia 76ers,28,26,31,23,33,26,20,29,"29.12.2019
AOT"
330,Orlando Magic,Philadelphia 76ers,19,27,25,27,21,26,21,29,28.12.2019
331,Philadelphia 76ers,Milwaukee Bucks,38,31,31,21,30,18,25,36,25.12.2019
332,Detroit Pistons,Philadelphia 76ers,23,29,34,23,30,30,34,31,24.12.2019
333,Philadelphia 76ers,Washington Wizards,32,33,23,37,25,28,27,28,22.12.2019
334,Philadelphia 76ers,Dallas Mavericks,28,29,20,21,35,28,25,29,21.12.2019
335,Philadelphia 76ers,Miami Heat,29,19,26,30,19,37,26,26,19.12.2019
336,Brooklyn Nets,Philadelphia 76ers,28,29,26,26,23,20,23,23,16.12.2019
337,Philadelphia 76ers,New Orleans Pelicans,39,23,30,24,25,32,25,27,14.12.2019
338,Boston Celtics,Philadelphia 76ers,34,25,21,29,28,28,25,34,13.12.2019
339,Philadelphia 76ers,Denver Nuggets,26,29,28,14,27,23,26,16,11.12.2019
340,Philadelphia 76ers,Toronto Raptors,27,30,29,24,22,20,26,36,09.12.2019
341,Philadelphia 76ers,Cleveland Cavaliers,36,41,31,33,18,18,26,32,08.12.2019
342,Washington Wizards,Philadelphia 76ers,25,40,26,28,33,22,26,32,06.12.2019
343,Philadelphia 76ers,Utah Jazz,31,29,25,18,23,19,24,28,03.12.2019
344,Philadelphia 76ers,Indiana Pacers,38,27,28,26,29,36,28,23,01.12.2019
345,New York Knicks,Philadelphia 76ers,31,20,17,27,18,21,31,31,30.11.2019
346,Philadelphia 76ers,Sacramento Kings,25,22,29,21,18,28,19,26,28.11.2019
347,Toronto Raptors,Philadelphia 76ers,28,23,30,20,34,15,31,16,26.11.2019
348,Philadelphia 76ers,Miami Heat,28,27,37,21,13,22,24,27,24.11.2019
349,Philadelphia 76ers,San Antonio Spurs,29,30,28,28,22,30,28,24,23.11.2019
350,Philadelphia 76ers,New York Knicks,27,26,21,35,25,26,28,25,21.11.2019
351,Cleveland Cavaliers,Philadelphia 76ers,22,22,25,26,33,35,27,19,17.11.2019
352,Oklahoma City Thunder,Philadelphia 76ers,24,30,26,27,29,20,34,24,"16.11.2019
AOT"
353,Orlando Magic,Philadelphia 76ers,31,22,27,32,30,23,29,15,14.11.2019
354,Philadelphia 76ers,Cleveland Cavaliers,24,30,28,16,21,27,30,19,13.11.2019
355,Philadelphia 76ers,Charlotte Hornets,33,20,35,26,24,34,23,25,11.11.2019
356,Denver Nuggets,Philadelphia 76ers,18,24,23,35,24,33,27,13,09.11.2019
357,Utah Jazz,Philadelphia 76ers,26,32,26,22,29,27,17,31,07.11.2019
358,Phoenix Suns,Philadelphia 76ers,29,26,26,33,31,30,21,27,05.11.2019
359,Portland Trail Blazers,Philadelphia 76ers,32,36,34,26,27,30,35,37,03.11.2019
360,Philadelphia 76ers,Minnesota Timberwolves,32,30,30,25,24,19,35,17,31.10.2019
361,Atlanta Hawks,Philadelphia 76ers,40,25,18,20,31,32,19,23,29.10.2019
362,Detroit Pistons,Philadelphia 76ers,29,28,26,28,28,26,29,34,27.10.2019
363,Philadelphia 76ers,Boston Celtics,20,29,28,30,25,23,20,25,24.10.2019
364,Philadelphia 76ers,Washington Wizards,29,15,21,28,27,27,40,18,19.10.2019
365,Philadelphia 76ers,Detroit Pistons,30,21,27,28,25,22,21,18,16.10.2019
366,Orlando Magic,Philadelphia 76ers,14,31,27,22,26,31,33,36,13.10.2019
367,Charlotte Hornets,Philadelphia 76ers,14,25,27,21,33,25,30,12,12.10.2019
368,Philadelphia 76ers (Usa),Guangzhou (Chn),36,46,35,27,22,19,20,25,09.10.2019
369,Toronto Raptors,Philadelphia 76ers,22,24,28,28,27,29,31,21,12.07.2019
370,Philadelphia 76ers,Detroit Pistons,16,27,17,21,23,22,25,26,10.07.2019
371,Oklahoma City Thunder,Philadelphia 76ers,27,25,13,16,11,15,28,27,"08.07.2019
AOT"
372,Boston Celtics,Philadelphia 76ers,28,30,20,18,22,29,13,18,06.07.2019
373,Philadelphia 76ers,Milwaukee Bucks,32,28,27,20,19,24,28,35,05.07.2019
374,Toronto Raptors,Philadelphia 76ers,18,26,23,25,13,27,24,26,13.05.2019
375,Philadelphia 76ers,Toronto Raptors,29,29,29,25,21,22,24,34,10.05.2019
376,Toronto Raptors,Philadelphia 76ers,27,37,28,33,26,17,27,19,08.05.2019
377,Philadelphia 76ers,Toronto Raptors,21,24,30,21,24,23,28,26,05.05.2019
378,Philadelphia 76ers,Toronto Raptors,32,32,25,27,29,24,28,14,03.05.2019
379,Toronto Raptors,Philadelphia 76ers,17,21,25,26,26,25,18,25,30.04.2019
380,Toronto Raptors,Philadelphia 76ers,39,22,31,16,31,21,29,14,28.04.2019
381,Philadelphia 76ers,Brooklyn Nets,32,28,35,27,15,16,33,36,24.04.2019
382,Brooklyn Nets,Philadelphia 76ers,33,30,28,17,24,33,28,27,20.04.2019
383,Brooklyn Nets,Philadelphia 76ers,24,35,31,25,32,33,32,34,19.04.2019
384,Philadelphia 76ers,Brooklyn Nets,34,31,51,29,28,36,23,36,16.04.2019
385,Philadelphia 76ers,Brooklyn Nets,22,32,28,20,31,31,31,18,13.04.2019
386,Philadelphia 76ers,Chicago Bulls,32,30,35,28,20,22,22,45,11.04.2019
387,Miami Heat,Philadelphia 76ers,34,27,30,31,20,22,18,39,10.04.2019
388,Chicago Bulls,Philadelphia 76ers,20,29,19,28,24,33,29,30,07.04.2019
389,Philadelphia 76ers,Milwaukee Bucks,26,32,28,36,30,26,26,46,05.04.2019
390,Atlanta Hawks,Philadelphia 76ers,42,30,26,32,38,30,26,28,04.04.2019
391,Dallas Mavericks,Philadelphia 76ers,27,41,29,25,32,18,27,25,02.04.2019
392,Minnesota Timberwolves,Philadelphia 76ers,20,35,26,28,38,30,24,26,31.03.2019
393,Philadelphia 76ers,Brooklyn Nets,38,30,30,25,23,35,24,28,29.03.2019
394,Orlando Magic,Philadelphia 76ers,31,26,32,30,31,29,17,21,26.03.2019
395,Atlanta Hawks,Philadelphia 76ers,34,40,26,29,41,27,32,27,24.03.2019
396,Philadelphia 76ers,Boston Celtics,30,28,27,33,39,30,21,25,21.03.2019
397,Charlotte Hornets,Philadelphia 76ers,30,29,30,25,31,31,23,33,20.03.2019
398,Milwaukee Bucks,Philadelphia 76ers,28,25,29,43,31,31,27,41,17.03.2019
399,Philadelphia 76ers,Sacramento Kings,33,29,37,24,29,29,31,25,16.03.2019
400,Philadelphia 76ers,Cleveland Cavaliers,24,29,28,25,12,35,30,22,13.03.2019
401,Philadelphia 76ers,Indiana Pacers,26,25,21,34,25,34,11,19,10.03.2019
402,Houston Rockets,Philadelphia 76ers,37,22,28,20,21,23,21,26,09.03.2019
403,Chicago Bulls,Philadelphia 76ers,30,27,25,26,30,27,29,21,07.03.2019
404,Philadelphia 76ers,Orlando Magic,39,31,24,20,34,30,18,24,06.03.2019
405,Philadelphia 76ers,Golden State Warriors,32,35,23,27,31,24,38,27,03.03.2019
406,Oklahoma City Thunder,Philadelphia 76ers,26,23,30,25,37,23,26,22,01.03.2019
407,New Orleans Pelicans,Philadelphia 76ers,24,28,31,27,31,34,28,18,26.02.2019
408,Philadelphia 76ers,Portland Trail Blazers,25,31,26,33,27,32,41,30,23.02.2019
409,Philadelphia 76ers,Miami Heat,29,28,16,33,21,29,25,27,22.02.2019
410,New York Knicks,Philadelphia 76ers,33,22,36,20,37,34,29,26,14.02.2019
411,Philadelphia 76ers,Boston Celtics,23,23,28,35,28,24,25,35,13.02.2019
412,Philadelphia 76ers,Los Angeles Lakers,39,37,33,34,40,27,27,26,10.02.2019
413,Philadelphia 76ers,Denver Nuggets,33,23,27,34,23,33,26,28,09.02.2019
414,Philadelphia 76ers,Toronto Raptors,28,27,27,25,40,32,28,19,06.02.2019
415,Sacramento Kings,Philadelphia 76ers,32,30,24,29,26,26,27,29,03.02.2019
416,Golden State Warriors,Philadelphia 76ers,35,25,26,18,30,23,42,18,01.02.2019
417,Los Angeles Lakers,Philadelphia 76ers,20,33,28,24,39,25,32,25,30.01.2019
418,Denver Nuggets,Philadelphia 76ers,41,36,30,19,37,31,28,14,27.01.2019
419,Philadelphia 76ers,San Antonio Spurs,34,33,29,26,35,29,32,24,24.01.2019
420,Philadelphia 76ers,Houston Rockets,30,35,29,27,26,24,13,30,22.01.2019
421,Philadelphia 76ers,Oklahoma City Thunder,25,31,23,36,33,26,29,29,19.01.2019
422,Indiana Pacers,Philadelphia 76ers,25,23,23,25,28,26,32,34,18.01.2019
423,Philadelphia 76ers,Minnesota Timberwolves,40,43,32,34,27,31,32,17,16.01.2019
424,New York Knicks,Philadelphia 76ers,24,26,32,23,36,30,17,25,13.01.2019
425,Philadelphia 76ers,Atlanta Hawks,30,26,32,33,32,22,35,34,12.01.2019
426,Washington Wizards,Philadelphia 76ers,25,38,29,31,20,28,27,31,10.01.2019
427,Philadelphia 76ers,Washington Wizards,32,36,36,28,29,16,33,37,09.01.2019
428,Philadelphia 76ers,Dallas Mavericks,31,28,28,19,26,25,19,30,06.01.2019
429,Phoenix Suns,Philadelphia 76ers,32,17,38,40,44,28,32,28,03.01.2019
430,Los Angeles Clippers,Philadelphia 76ers,28,30,30,25,41,35,25,18,02.01.2019
431,Portland Trail Blazers,Philadelphia 76ers,31,39,36,23,20,21,26,28,31.12.2018
432,Utah Jazz,Philadelphia 76ers,29,23,27,18,22,35,38,19,28.12.2018
433,Boston Celtics,Philadelphia 76ers,32,25,29,22,25,26,38,19,"25.12.2018
AOT"
434,Philadelphia 76ers,Toronto Raptors,29,36,26,35,30,29,20,22,23.12.2018
435,Philadelphia 76ers,New York Knicks,38,31,30,32,33,28,24,24,20.12.2018
436,San Antonio Spurs,Philadelphia 76ers,29,31,33,30,32,17,22,25,18.12.2018
437,Cleveland Cavaliers,Philadelphia 76ers,36,22,27,20,29,36,24,39,16.12.2018
438,Philadelphia 76ers,Indiana Pacers,34,25,18,24,24,25,31,33,15.12.2018
439,Philadelphia 76ers,Brooklyn Nets,29,27,28,40,31,26,37,33,13.12.2018
440,Philadelphia 76ers,Detroit Pistons,38,18,31,29,29,18,29,26,11.12.2018
441,Detroit Pistons,Philadelphia 76ers,27,41,22,21,28,28,33,28,08.12.2018
442,Toronto Raptors,Philadelphia 76ers,23,30,25,35,29,20,28,25,06.12.2018
443,Philadelphia 76ers,Memphis Grizzlies,26,28,24,25,25,19,24,27,03.12.2018
444,Philadelphia 76ers,Washington Wizards,31,37,30,25,19,27,24,28,01.12.2018
445,Philadelphia 76ers,New York Knicks,41,27,25,24,27,21,20,23,29.11.2018
446,Brooklyn Nets,Philadelphia 76ers,32,36,34,23,25,29,35,38,26.11.2018
447,Philadelphia 76ers,Cleveland Cavaliers,23,31,29,29,31,23,30,37,24.11.2018
448,Philadelphia 76ers,New Orleans Pelicans,38,29,29,25,23,34,30,33,22.11.2018
449,Philadelphia 76ers,Phoenix Suns,26,31,35,27,36,26,24,28,20.11.2018
450,Charlotte Hornets,Philadelphia 76ers,30,26,30,24,42,21,19,28,"18.11.2018
AOT"
451,Philadelphia 76ers,Utah Jazz,38,16,32,27,24,28,32,23,17.11.2018
452,Orlando Magic,Philadelphia 76ers,27,26,23,35,30,22,35,19,15.11.2018
453,Miami Heat,Philadelphia 76ers,26,36,28,24,32,32,32,28,13.11.2018
454,Memphis Grizzlies,Philadelphia 76ers,21,29,24,28,26,37,17,22,"11.11.2018
AOT"
455,Philadelphia 76ers,Charlotte Hornets,33,32,31,23,33,17,35,34,"10.11.2018
AOT"
456,Indiana Pacers,Philadelphia 76ers,23,27,21,23,29,21,28,22,08.11.2018
457,Brooklyn Nets,Philadelphia 76ers,18,33,41,30,21,26,28,22,05.11.2018
458,Philadelphia 76ers,Detroit Pistons,30,39,16,24,24,23,25,27,03.11.2018
459,Philadelphia 76ers,Los Angeles Clippers,34,38,18,32,30,27,29,27,02.11.2018
460,Toronto Raptors,Philadelphia 76ers,35,32,38,24,26,27,33,26,31.10.2018
461,Philadelphia 76ers,Atlanta Hawks,20,27,31,35,25,22,13,32,30.10.2018
462,Philadelphia 76ers,Charlotte Hornets,32,31,20,22,28,34,23,18,28.10.2018
463,Milwaukee Bucks,Philadelphia 76ers,22,49,21,31,34,30,17,27,25.10.2018
464,Detroit Pistons,Philadelphia 76ers,27,34,26,33,28,36,30,26,"24.10.2018
AOT"
465,Philadelphia 76ers,Orlando Magic,30,33,26,27,32,20,34,29,21.10.2018
466,Philadelphia 76ers,Chicago Bulls,38,27,37,25,41,17,18,32,19.10.2018
467,Boston Celtics,Philadelphia 76ers,21,26,30,28,21,21,24,21,17.10.2018
468,Philadelphia 76ers,Dallas Mavericks,29,32,25,26,30,27,29,29,08.10.2018
469,Philadelphia 76ers,Dallas Mavericks,26,38,28,28,35,27,23,29,05.10.2018
470,Philadelphia 76ers,Orlando Magic,30,30,33,27,24,25,29,36,02.10.2018
471,Philadelphia 76ers (Usa),Melbourne United (Aus),34,22,25,23,21,21,22,20,29.09.2018
472,Memphis Grizzlies,Philadelphia 76ers,26,23,21,12,15,21,18,19,16.07.2018
473,Milwaukee Bucks,Philadelphia 76ers,18,21,20,30,11,27,29,24,15.07.2018
474,Phoenix Suns,Philadelphia 76ers,20,22,19,25,16,19,28,25,12.07.2018
475,Philadelphia 76ers,Washington Wizards,17,10,28,20,22,19,24,22,09.07.2018
476,Los Angeles Lakers,Philadelphia 76ers,20,25,21,30,19,14,20,26,08.07.2018
477,Philadelphia 76ers,Boston Celtics,20,25,18,26,23,25,21,26,07.07.2018
478,Boston Celtics,Philadelphia 76ers,25,36,22,31,24,28,30,30,10.05.2018
479,Philadelphia 76ers,Boston Celtics,21,26,29,27,22,21,22,27,07.05.2018
480,Philadelphia 76ers,Boston Celtics,20,31,17,21,19,29,21,20,"05.05.2018
AOT"
481,Boston Celtics,Philadelphia 76ers,22,29,28,29,31,25,19,28,04.05.2018
482,Boston Celtics,Philadelphia 76ers,25,31,31,30,22,23,30,26,01.05.2018
483,Philadelphia 76ers,Miami Heat,23,23,34,24,21,25,20,25,25.04.2018
484,Miami Heat,Philadelphia 76ers,26,35,22,19,26,30,23,27,21.04.2018
485,Miami Heat,Philadelphia 76ers,33,31,30,14,37,26,33,32,20.04.2018
486,Philadelphia 76ers,Miami Heat,29,13,33,28,22,34,30,27,17.04.2018
487,Philadelphia 76ers,Miami Heat,29,27,34,40,35,25,18,25,15.04.2018
488,Philadelphia 76ers,Milwaukee Bucks,46,34,25,25,18,26,31,20,12.04.2018
489,Atlanta Hawks,Philadelphia 76ers,32,23,24,34,27,34,28,32,11.04.2018
490,Philadelphia 76ers,Dallas Mavericks,28,33,24,24,20,28,28,21,08.04.2018
491,Philadelphia 76ers,Cleveland Cavaliers,41,37,27,27,28,27,43,32,07.04.2018
492,Detroit Pistons,Philadelphia 76ers,28,21,22,37,36,29,23,27,05.04.2018
493,Philadelphia 76ers,Brooklyn Nets,28,33,32,28,22,27,22,24,04.04.2018
494,Charlotte Hornets,Philadelphia 76ers,29,22,27,24,28,32,31,28,01.04.2018
495,Atlanta Hawks,Philadelphia 76ers,27,14,18,32,30,17,39,15,31.03.2018
496,Philadelphia 76ers,New York Knicks,37,30,26,25,28,35,17,21,29.03.2018
497,Philadelphia 76ers,Denver Nuggets,23,28,34,38,27,32,15,30,27.03.2018
498,Philadelphia 76ers,Minnesota Timberwolves,32,27,39,22,24,28,19,37,24.03.2018
499,Orlando Magic,Philadelphia 76ers,23,26,16,33,32,38,25,23,23.03.2018
500,Philadelphia 76ers,Memphis Grizzlies,26,32,41,20,19,25,25,36,22.03.2018
501,Philadelphia 76ers,Charlotte Hornets,21,28,32,27,18,38,14,24,20.03.2018
502,Philadelphia 76ers,Brooklyn Nets,30,25,31,34,33,25,23,35,17.03.2018
503,New York Knicks,Philadelphia 76ers,32,36,23,19,32,28,23,35,16.03.2018
504,Philadelphia 76ers,Indiana Pacers,23,30,26,19,33,24,26,18,14.03.2018
505,Brooklyn Nets,Philadelphia 76ers,25,35,23,14,37,33,26,24,12.03.2018
506,Miami Heat,Philadelphia 76ers,29,24,20,35,28,21,25,25,09.03.2018
507,Charlotte Hornets,Philadelphia 76ers,29,30,32,23,32,39,30,27,07.03.2018
508,Milwaukee Bucks,Philadelphia 76ers,31,29,33,25,43,29,14,24,05.03.2018
509,Philadelphia 76ers,Charlotte Hornets,27,21,26,36,30,26,24,19,03.03.2018
510,Cleveland Cavaliers,Philadelphia 76ers,29,27,15,26,32,27,18,31,02.03.2018
511,Miami Heat,Philadelphia 76ers,17,28,28,29,24,24,27,26,28.02.2018
512,Washington Wizards,Philadelphia 76ers,30,37,20,22,28,20,25,21,26.02.2018
513,Philadelphia 76ers,Orlando Magic,27,31,29,29,18,22,31,34,24.02.2018
514,Chicago Bulls,Philadelphia 76ers,29,40,22,24,33,34,26,23,23.02.2018
515,Philadelphia 76ers,Miami Heat,20,19,34,31,29,33,19,21,15.02.2018
516,Philadelphia 76ers,New York Knicks,31,26,29,22,21,34,24,13,13.02.2018
517,Philadelphia 76ers,Los Angeles Clippers,37,32,16,27,28,27,23,20,11.02.2018
518,Philadelphia 76ers,New Orleans Pelicans,32,24,28,16,14,27,11,30,10.02.2018
519,Philadelphia 76ers,Washington Wizards,37,28,29,21,20,35,29,18,07.02.2018
520,Indiana Pacers,Philadelphia 76ers,33,29,14,24,27,30,18,17,04.02.2018
521,Philadelphia 76ers,Miami Heat,24,27,35,17,23,18,19,37,03.02.2018
522,Brooklyn Nets,Philadelphia 76ers,30,34,27,25,34,31,23,20,01.02.2018
523,Milwaukee Bucks,Philadelphia 76ers,28,27,28,24,30,23,22,20,30.01.2018
524,Oklahoma City Thunder,Philadelphia 76ers,31,26,35,30,29,29,25,29,29.01.2018
525,San Antonio Spurs,Philadelphia 76ers,13,18,30,17,25,25,31,16,27.01.2018
526,Philadelphia 76ers,Chicago Bulls,25,30,30,30,16,25,26,34,25.01.2018
527,Memphis Grizzlies,Philadelphia 76ers,19,30,25,31,30,25,28,18,23.01.2018
528,Philadelphia 76ers,Milwaukee Bucks,37,24,23,32,29,26,25,14,21.01.2018
529,Boston Celtics,Philadelphia 76ers,19,13,21,27,21,18,32,18,19.01.2018
530,Philadelphia 76ers,Toronto Raptors,32,27,34,24,23,26,26,36,15.01.2018
531,Philadelphia 76ers,Boston Celtics,28,29,22,24,23,25,37,29,11.01.2018
532,Philadelphia 76ers,Detroit Pistons,32,30,35,17,15,17,29,17,06.01.2018
533,Philadelphia 76ers,San Antonio Spurs,27,33,28,24,22,27,35,22,04.01.2018
534,Phoenix Suns,Philadelphia 76ers,32,17,40,21,38,25,29,31,01.01.2018
535,Denver Nuggets,Philadelphia 76ers,29,32,19,22,31,27,25,24,31.12.2017
536,Portland Trail Blazers,Philadelphia 76ers,27,25,20,42,30,21,34,25,29.12.2017
537,New York Knicks,Philadelphia 76ers,24,24,27,23,21,29,29,26,25.12.2017
538,Toronto Raptors,Philadelphia 76ers,27,28,26,21,27,19,17,23,23.12.2017
539,Philadelphia 76ers,Toronto Raptors,31,34,23,21,30,22,34,28,22.12.2017
540,Philadelphia 76ers,Sacramento Kings,27,30,21,17,30,18,23,30,20.12.2017
541,Chicago Bulls,Philadelphia 76ers,30,37,22,28,25,34,28,28,19.12.2017
542,Philadelphia 76ers,Oklahoma City Thunder,23,24,30,17,28,27,26,13,"16.12.2017
AOT"
543,Minnesota Timberwolves,Philadelphia 76ers,27,24,25,24,20,28,26,26,"13.12.2017
AOT"
544,New Orleans Pelicans,Philadelphia 76ers,32,34,21,44,26,29,40,29,11.12.2017
545,Cleveland Cavaliers,Philadelphia 76ers,23,29,26,27,24,22,27,25,10.12.2017
546,Philadelphia 76ers,Los Angeles Lakers,25,24,21,34,32,25,22,28,08.12.2017
547,Philadelphia 76ers,Phoenix Suns,28,19,32,22,28,32,29,26,05.12.2017
548,Philadelphia 76ers,Detroit Pistons,32,31,17,28,25,22,33,23,03.12.2017
549,Boston Celtics,Philadelphia 76ers,28,26,22,32,22,22,27,26,01.12.2017
550,Philadelphia 76ers,Washington Wizards,28,30,26,34,18,22,25,48,30.11.2017
551,Philadelphia 76ers,Cleveland Cavaliers,22,23,28,18,29,24,33,27,28.11.2017
552,Philadelphia 76ers,Orlando Magic,31,39,31,29,28,27,30,26,26.11.2017
553,Philadelphia 76ers,Portland Trail Blazers,26,24,20,31,14,23,20,24,23.11.2017
554,Philadelphia 76ers,Utah Jazz,25,22,28,32,15,21,27,23,21.11.2017
555,Philadelphia 76ers,Golden State Warriors,47,27,15,27,28,24,47,25,19.11.2017
556,Los Angeles Lakers,Philadelphia 76ers,26,28,30,25,29,29,25,32,16.11.2017
557,Los Angeles Clippers,Philadelphia 76ers,28,25,26,26,36,19,22,32,14.11.2017
558,Golden State Warriors,Philadelphia 76ers,32,33,36,34,28,36,21,29,12.11.2017
559,Sacramento Kings,Philadelphia 76ers,26,38,20,25,26,31,24,27,10.11.2017
560,Utah Jazz,Philadelphia 76ers,21,23,27,26,32,14,34,24,08.11.2017
561,Philadelphia 76ers,Indiana Pacers,30,26,36,29,28,35,26,21,04.11.2017
562,Philadelphia 76ers,Atlanta Hawks,34,25,34,26,25,32,36,16,02.11.2017
563,Houston Rockets,Philadelphia 76ers,27,29,24,27,37,21,34,23,31.10.2017
564,Dallas Mavericks,Philadelphia 76ers,23,33,22,32,32,25,32,23,29.10.2017
565,Philadelphia 76ers,Houston Rockets,33,21,26,24,31,25,23,26,26.10.2017
566,Detroit Pistons,Philadelphia 76ers,22,21,24,19,31,25,19,22,24.10.2017
567,Toronto Raptors,Philadelphia 76ers,36,26,40,26,19,30,22,23,22.10.2017
568,Philadelphia 76ers,Boston Celtics,21,29,22,20,24,22,23,33,21.10.2017
569,Washington Wizards,Philadelphia 76ers,32,24,34,30,23,36,23,33,19.10.2017
570,Philadelphia 76ers,Miami Heat,34,35,28,22,29,25,21,20,14.10.2017
571,Brooklyn Nets,Philadelphia 76ers,22,29,33,30,30,46,36,21,12.10.2017
572,Boston Celtics,Philadelphia 76ers,37,22,28,26,20,19,22,35,10.10.2017
573,Philadelphia 76ers,Boston Celtics,27,30,26,19,28,31,32,19,07.10.2017
574,Philadelphia 76ers,Memphis Grizzlies,25,30,17,17,31,25,30,24,05.10.2017
575,Chicago Bulls,Philadelphia 76ers,20,26,23,30,20,18,18,26,15.07.2017
576,Los Angeles Lakers,Philadelphia 76ers,24,25,26,28,26,31,26,19,13.07.2017
577,Boston Celtics,Philadelphia 76ers,31,17,11,29,24,17,25,17,11.07.2017
578,San Antonio Spurs,Philadelphia 76ers,25,28,25,23,23,23,21,28,10.07.2017
579,Golden State Warriors,Philadelphia 76ers,27,24,27,15,27,21,24,23,09.07.2017
580,San Antonio Spurs,Philadelphia 76ers,21,18,31,16,23,16,29,26,07.07.2017
581,Utah Jazz,Philadelphia 76ers,22,28,27,23,16,21,26,31,06.07.2017
582,Philadelphia 76ers,Boston Celtics,22,22,27,17,24,20,20,25,04.07.2017
583,New York Knicks,Philadelphia 76ers,25,31,22,36,22,37,28,26,13.04.2017
584,Philadelphia 76ers,Indiana Pacers,20,34,25,32,35,29,26,30,11.04.2017
585,Philadelphia 76ers,Milwaukee Bucks,21,27,12,22,23,19,25,23,09.04.2017
586,Philadelphia 76ers,Chicago Bulls,17,30,20,23,27,26,27,22,07.04.2017
587,Philadelphia 76ers,Brooklyn Nets,27,26,24,41,40,41,30,30,05.04.2017
588,Toronto Raptors,Philadelphia 76ers,28,31,27,27,29,20,27,29,02.04.2017
589,Cleveland Cavaliers,Philadelphia 76ers,32,38,34,18,29,23,25,28,01.04.2017
590,Philadelphia 76ers,Atlanta Hawks,18,25,27,22,25,27,27,20,30.03.2017
591,Brooklyn Nets,Philadelphia 76ers,24,33,21,23,31,27,21,27,29.03.2017
592,Indiana Pacers,Philadelphia 76ers,27,24,30,26,18,27,24,25,26.03.2017
593,Chicago Bulls,Philadelphia 76ers,28,18,25,36,24,35,34,24,25.03.2017
594,Oklahoma City Thunder,Philadelphia 76ers,29,34,32,27,22,28,20,27,23.03.2017
